# units: SI
# forces and capacities are per unit width of slope (per-element value divided by Spacing / S)
element_id,line_id,x_start,y_start,x_end,y_end,axial_force,t_allow,t_cap,t_res,mobilization,failed,softened
34,4,11.29149134388033,8.1,12.225394476200002,8.1,7.657394620856224,10.0,10.0,,0.7657394620856224,False,False
35,4,12.225394476200002,8.1,12.3,8.1,4.99999999999993,4.99999999999993,4.99999999999993,,1.0,True,False
36,5,6.05,8.7,6.3,8.7,0.7284691981854674,0.7284691981854674,0.7284691981854674,,1.0,True,False
37,5,6.3,8.7,7.03296352344809,8.7,3.5927037972726357,3.5927037972726357,3.5927037972726357,,1.0,True,False
38,5,7.03296352344809,8.7,7.7659270469,8.7,7.864234599087165,7.864234599087165,7.864234599087165,,1.0,True,False
39,5,7.7659270469,8.7,8.65639947514404,8.7,10.0,10.0,10.0,,1.0,True,False
40,5,8.65639947514404,8.7,9.54687190338357,8.7,10.0,10.0,10.0,,1.0,True,False
41,5,9.54687190338357,8.7,10.437344331649886,8.7,8.775635703153553,10.0,10.0,,0.8775635703153553,False,False
42,5,10.437344331649886,8.7,11.327816759924943,8.7,8.1957351679561,10.0,10.0,,0.81957351679561,False,False
43,5,11.327816759924943,8.7,12.2182891882,8.7,7.595718342369124,10.0,10.0,,0.7595718342369124,False,False
44,5,12.2182891882,8.7,12.3,8.7,5.000000000000044,5.000000000000044,5.000000000000044,,1.0,True,False
45,6,7.25,9.3,7.4406585608,9.3,4.999999999999982,4.999999999999982,4.999999999999982,,1.0,True,False
46,6,7.4406585608,9.3,7.5,9.3,5.607254109053049,10.0,10.0,,0.5607254109053049,False,False
47,6,7.5,9.3,8.484948008364583,9.3,7.249552657797887,10.0,10.0,,0.7249552657797886,False,False
48,6,8.484948008364583,9.3,9.469896016727779,9.3,10.0,10.0,10.0,,1.0,True,False
49,6,9.469896016727779,9.3,10.454844025090974,9.3,9.45033998288792,10.0,10.0,,0.945033998288792,False,False
50,6,10.454844025090974,9.3,11.43979203346053,9.3,8.006033224203765,10.0,10.0,,0.8006033224203766,False,False
51,6,11.43979203346053,9.3,12.424740041830091,9.3,7.862183105334112,10.0,10.0,,0.7862183105334112,False,False
52,6,12.424740041830091,9.3,13.4096880502,9.3,7.499826535696478,10.0,10.0,,0.7499826535696478,False,False
53,6,13.4096880502,9.3,13.5,9.3,5.000000000000013,5.000000000000013,5.000000000000013,,1.0,True,False
54,7,7.25,9.9,7.4951324353,9.9,4.67412997552078,5.000000000000008,5.000000000000008,,0.9348259951041545,True,False
55,7,7.4951324353,9.9,7.5,9.9,6.570338315454907,10.0,10.0,,0.6570338315454907,False,False
56,7,7.5,9.9,8.483177185814757,9.9,7.834957465551537,10.0,10.0,,0.7834957465551537,False,False
57,7,8.483177185814757,9.9,9.466354371628242,9.9,10.0,10.0,10.0,,1.0,True,False
58,7,9.466354371628242,9.9,10.449531557442192,9.9,9.871238725407235,10.0,10.0,,0.9871238725407234,False,False
59,7,10.449531557442192,9.9,11.432708743261113,9.9,7.684665846761789,10.0,10.0,,0.7684665846761789,False,False
60,7,11.432708743261113,9.9,12.415885929081078,9.9,7.1877092839503245,10.0,10.0,,0.7187709283950324,False,False
61,7,12.415885929081078,9.9,13.399063114899999,9.9,6.9496865702024655,10.0,10.0,,0.6949686570202466,False,False
62,7,13.399063114899999,9.9,13.5,9.9,5.0000000000000595,5.0000000000000595,5.0000000000000595,,1.0,True,False
63,8,7.25,10.5,7.5,10.5,3.2506993017655152,3.6423459907150706,3.6423459907150706,,0.8924740565701539,True,False
64,8,7.5,10.5,7.5931854094,10.5,4.472787522029741,8.642345990715073,8.642345990715073,,0.5175432141729909,False,False
65,8,7.5931854094,10.5,8.558588651746472,10.5,7.281329767756176,10.0,10.0,,0.7281329767756176,False,False
66,8,8.558588651746472,10.5,9.523991894094333,10.5,10.0,10.0,10.0,,1.0,True,False
67,8,9.523991894094333,10.5,10.489395136441154,10.5,9.769965158456465,10.0,10.0,,0.9769965158456465,False,False
68,8,10.489395136441154,10.5,11.454798378793985,10.5,7.339936811516744,10.0,10.0,,0.7339936811516744,False,False
69,8,11.454798378793985,10.5,12.42020162114786,10.5,6.416410713314147,10.0,10.0,,0.6416410713314147,False,False
70,8,12.42020162114786,10.5,13.3856048635,10.5,6.319063011779071,10.0,10.0,,0.6319063011779071,False,False
71,8,13.3856048635,10.5,13.5,10.5,4.714651143843949,5.000000000000029,5.000000000000029,,0.9429302287687843,False,False
72,9,7.25,11.1,7.5,11.1,1.7952666072390295,2.1854075945564024,2.1854075945564024,,0.82147907406876,False,False
73,9,7.5,11.1,7.8219756823,11.1,3.5509161111982994,7.1854075945564,7.1854075945564,,0.49418436803619065,False,False
74,9,7.8219756823,11.1,8.746314003880846,11.1,7.305239832235509,10.0,10.0,,0.7305239832235509,False,False
75,9,8.746314003880846,11.1,9.670652325462502,11.1,9.521123828493382,10.0,10.0,,0.9521123828493382,False,False
76,9,9.670652325462502,11.1,10.594990647042884,11.1,8.747384405655557,10.0,10.0,,0.8747384405655557,False,False
77,9,10.594990647042884,11.1,11.51932896862824,11.1,6.95406978283388,10.0,10.0,,0.695406978283388,False,False
78,9,11.51932896862824,11.1,12.443667290214757,11.1,5.763525303980913,10.0,10.0,,0.5763525303980913,False,False
79,9,12.443667290214757,11.1,13.368005611800001,11.1,5.570888690220706,10.0,10.0,,0.5570888690220707,False,False
80,9,13.368005611800001,11.1,13.5,11.1,3.8618054291354245,4.999999999999961,4.999999999999961,,0.772361085827091,False,False
81,10,7.25,11.7,7.5,11.7,0.7284691981854674,0.7284691981854674,0.7284691981854674,,1.0,True,False
82,10,7.5,11.7,8.232963523447223,11.7,3.0226366410380274,3.5927037972701097,3.5927037972701097,,0.8413264247764473,False,False
83,10,8.232963523447223,11.7,8.9659270469,11.7,6.824931170437844,7.864234599084645,7.864234599084645,,0.8678442999694121,False,False
84,10,8.9659270469,11.7,9.841542963938402,11.7,7.7212563389229985,10.0,10.0,,0.7721256338922998,False,False
85,10,9.841542963938402,11.7,10.717158880975488,11.7,7.932700747005273,10.0,10.0,,0.7932700747005274,False,False
86,10,10.717158880975488,11.7,11.592774798015487,11.7,6.585513579833701,10.0,10.0,,0.6585513579833701,False,False
87,10,11.592774798015487,11.7,12.46839071505757,11.7,5.392641710797834,10.0,10.0,,0.5392641710797834,False,False
88,10,12.46839071505757,11.7,13.344006632100001,11.7,5.058770154018968,10.0,10.0,,0.5058770154018968,False,False
89,10,13.344006632100001,11.7,13.5,11.7,4.999999999999966,4.999999999999966,4.999999999999966,,1.0,True,False
90,11,8.45,12.3,8.640658560799999,12.3,4.999999999999982,4.999999999999982,4.999999999999982,,1.0,True,False
91,11,8.640658560799999,12.3,8.7,12.3,4.7433468671696115,10.0,10.0,,0.47433468671696116,False,False
92,11,8.7,12.3,9.668223573197455,12.3,6.1041034513272265,10.0,10.0,,0.6104103451327226,False,False
93,11,9.668223573197455,12.3,10.63644714639491,12.3,6.9374296341571915,10.0,10.0,,0.6937429634157192,False,False
94,11,10.63644714639491,12.3,11.604670719591674,12.3,6.417901488041732,10.0,10.0,,0.6417901488041732,False,False
95,11,11.604670719591674,12.3,12.572894292794448,12.3,5.50803557931859,10.0,10.0,,0.550803557931859,False,False
96,11,12.572894292794448,12.3,13.541117865997224,12.3,6.460440037019532,10.0,10.0,,0.6460440037019531,False,False
97,11,13.541117865997224,12.3,14.5093414392,12.3,5.343530522773407,10.0,10.0,,0.5343530522773408,False,False
98,11,14.5093414392,12.3,14.7,12.3,3.2910924205776495,4.999999999999982,4.999999999999982,,0.6582184841155322,False,False
99,12,8.45,12.9,8.6951324353,12.9,3.7588149455501307,5.000000000000008,5.000000000000008,,0.7517629891100249,False,False
100,12,8.6951324353,12.9,8.7,12.9,4.512588420164687,10.0,10.0,,0.4512588420164687,False,False
101,12,8.7,12.9,9.6591445941147,12.9,5.234517691814303,10.0,10.0,,0.5234517691814303,False,False
102,12,9.6591445941147,12.9,10.618289188228012,12.9,6.173830210933203,10.0,10.0,,0.6173830210933203,False,False
103,12,10.618289188228012,12.9,11.577433782342018,12.9,6.161886814964048,10.0,10.0,,0.6161886814964048,False,False
104,12,11.577433782342018,12.9,12.536578376461343,12.9,5.721708721796545,10.0,10.0,,0.5721708721796545,False,False
105,12,12.536578376461343,12.9,13.49572297058044,12.9,5.974576135053909,10.0,10.0,,0.597457613505391,False,False
106,12,13.49572297058044,12.9,14.454867564699999,12.9,4.288577595621786,10.0,10.0,,0.4288577595621786,False,False
107,12,14.454867564699999,12.9,14.7,12.9,2.5062707635645665,5.000000000000008,5.000000000000008,,0.5012541527129125,False,False
108,13,8.45,13.5,8.7,13.5,3.2877064458767107,3.6423459907150706,3.6423459907150706,,0.9026343060921742,False,False
109,13,8.7,13.5,8.7931854094,13.5,4.7547985662048236,8.642345990715073,8.642345990715073,,0.550174521051709,False,False
110,13,8.7931854094,13.5,9.720456939599421,13.5,4.5550466764723625,10.0,10.0,,0.45550466764723624,False,False
111,13,9.720456939599421,13.5,10.647728469794332,13.5,5.44052521896978,10.0,10.0,,0.5440525218969781,False,False
112,13,10.647728469794332,13.5,11.574999999992368,13.5,5.943699906238774,10.0,10.0,,0.5943699906238774,False,False
113,13,11.574999999992368,13.5,12.502271530194795,13.5,5.968307347159436,10.0,10.0,,0.5968307347159436,False,False
114,13,12.502271530194795,13.5,13.429543060396991,13.5,5.688233004240865,10.0,10.0,,0.5688233004240865,False,False
115,13,13.429543060396991,13.5,14.356814590599999,13.5,4.072363984358452,10.0,10.0,,0.4072363984358452,False,False
116,13,14.356814590599999,13.5,14.7,13.5,3.390977990816568,5.0000000000000036,5.0000000000000036,,0.6781955981633131,False,False
117,14,8.45,14.1,8.7,14.1,1.8538122604348493,2.1854075945564024,2.1854075945564024,,0.8482684260146626,False,False
118,14,8.7,14.1,9.021975682299999,14.1,3.284806418015394,7.1854075945564,7.1854075945564,,0.4571496292714047,False,False
119,14,9.021975682299999,14.1,9.872983788198033,14.1,3.7333206577880294,10.0,10.0,,0.37333206577880296,False,False
120,14,9.872983788198033,14.1,10.723991894096066,14.1,4.894242302472342,10.0,10.0,,0.48942423024723414,False,False
121,14,10.723991894096066,14.1,11.574999999994448,14.1,5.5475945546203045,10.0,10.0,,0.5547594554620304,False,False
122,14,11.574999999994448,14.1,12.426008105896301,14.1,6.094989675541717,10.0,10.0,,0.6094989675541717,False,False
123,14,12.426008105896301,14.1,13.277016211797804,14.1,5.466810873539094,10.0,10.0,,0.5466810873539094,False,False
124,14,13.277016211797804,14.1,14.1280243177,14.1,4.597330280135452,10.0,10.0,,0.4597330280135452,False,False
125,14,14.1280243177,14.1,14.7,14.1,4.1131959370562665,4.999999999999998,4.999999999999998,,0.8226391874112536,False,False
126,15,8.45,14.7,8.7,14.7,0.6335213885013735,0.7284691981854674,0.7284691981854674,,0.8696611882553197,False,False
127,15,8.7,14.7,9.432963523447569,14.7,1.9956469705239634,3.592703797271119,3.592703797271119,,0.5554721689107187,False,False
128,15,9.432963523447569,14.7,10.165927046899998,14.7,3.2588030732453412,7.864234599085649,7.864234599085649,,0.41438273899207334,False,False
129,15,10.165927046899998,14.7,11.10530901563067,14.7,4.573265305852168,10.0,10.0,,0.4573265305852168,False,False
130,15,11.10530901563067,14.7,12.04469098436493,14.7,5.731210160183379,10.0,10.0,,0.573121016018338,False,False
131,15,12.04469098436493,14.7,12.9840729531,14.7,5.498428513556866,10.0,10.0,,0.5498428513556866,False,False
132,15,12.9840729531,14.7,13.842036476548609,14.7,4.742980682209372,7.500000000004044,7.500000000004044,,0.632397424294242,False,False
133,15,13.842036476548609,14.7,14.7,14.7,2.5000000000040465,2.5000000000040465,2.5000000000040465,,1.0,True,False
